"team_id","totalfgm","totalfga","totalfgm3","totalfga3","totalftm","totalfta","totalor","totaldr","totalast","totalto","totalstl","totalblk","totalpf","totalwins","totallosses","totalpt","totalptagainst","fgPer","fg3Per","ftPer","wlRat","ptRat"
1407,8969,21160,3165,9103,4162,6066,4158,7970,4659,4320,2673,1162,5644,164,183,25265,25660,0.423865784499055,0.347687575524552,0.68611935377514,0.896174863387978,0.98460639127046
1408,7961,18684,1939,5765,5139,7482,3892,8164,4504,5062,2314,1289,6528,154,196,23000,23663,0.426086491115393,0.336339982653946,0.686848436246993,0.785714285714286,0.971981574610151
1409,8876,20073,2201,6350,5714,8212,4072,9562,4590,5429,2216,1710,7226,206,165,25667,24652,0.442186021023265,0.346614173228346,0.695811008280565,1.24848484848485,1.04117312996917
1410,7083,17249,2024,6031,4548,6780,3369,7001,4045,4805,2023,574,6278,93,231,20738,23182,0.410632500434808,0.335599403084066,0.670796460176991,0.402597402597403,0.894573375895091
1411,8317,19512,1944,6042,5456,8499,4210,8703,4293,5927,2494,1143,6839,156,205,24034,25147,0.426250512505125,0.321747765640516,0.641957877397341,0.760975609756098,0.955740247345608
1412,9283,21173,2381,7076,5273,7747,4371,8745,5085,4972,2892,1165,6715,232,136,26220,24570,0.438435743635763,0.336489542114189,0.680650574415903,1.70588235294118,1.06715506715507
1413,6736,15376,2134,5921,4056,5577,2399,6246,3819,4249,1713,665,5675,87,204,19662,21643,0.438085327783559,0.360412092551934,0.727272727272727,0.426470588235294,0.908469251028046
1414,8610,19573,2361,6496,4987,7044,3647,8723,4908,4883,1994,1138,6718,177,185,24568,24603,0.439891687528739,0.363454433497537,0.707978421351505,0.956756756756757,0.998577409259033
1415,7427,17991,1792,5512,4120,6052,3600,7453,3859,4841,1995,880,6200,101,232,20766,23040,0.412817519871047,0.32510885341074,0.680766688697951,0.435344827586207,0.901302083333333
1416,8560,19166,2397,6853,4960,7203,4217,8248,4972,5101,2535,1380,6514,210,144,24477,23541,0.446624230408014,0.349773821683934,0.688601971400805,1.45833333333333,1.03976041799414
1417,9948,21162,2202,6180,5263,7556,4215,8955,5669,5068,2613,1336,6349,251,127,27361,25117,0.470087893393819,0.35631067961165,0.696532556908417,1.97637795275591,1.08934188000159
1418,8636,19738,2207,6607,4929,7443,4195,7968,4214,5137,2400,1345,6879,172,175,24408,24382,0.437531664808998,0.334039654911458,0.662232970576381,0.982857142857143,1.00106636042983
1419,7434,18060,2063,6126,4303,6471,3747,7167,3734,5081,2160,788,6347,94,235,21234,23831,0.411627906976744,0.336761345086517,0.664966774841601,0.4,0.891024296084931
1420,8243,19801,1885,5831,4358,6473,3923,7840,4433,4646,2236,927,6674,111,243,22729,25046,0.41629210645927,0.323272166009261,0.673258149235285,0.45679012345679,0.907490217998882
1421,8368,19059,2046,5983,5146,7209,3883,7937,4777,5136,2443,1392,5999,152,184,23928,25113,0.43905766304633,0.341968911917098,0.713829934803718,0.826086956521739,0.952813283956517
1422,8571,20175,2126,6413,4963,7269,4272,8039,4174,5362,2483,1235,6824,125,227,24231,26044,0.424832713754647,0.331514111960081,0.682762415738066,0.550660792951542,0.930387037321456
1423,8706,20499,2375,7015,4539,6624,4128,8578,4748,4997,2374,977,6901,165,202,24326,25028,0.424703644080199,0.33856022808268,0.685235507246377,0.816831683168317,0.971951414415854
1424,9616,21431,2521,7272,5438,7794,4201,9203,5647,4878,2756,1591,6874,259,117,27191,24871,0.44869581447436,0.346672167216722,0.69771619194252,2.21367521367521,1.09328133167142
1425,9227,20954,2039,6079,4928,7380,4098,8747,4622,5207,2458,1385,6773,184,189,25421,25227,0.440345518755369,0.335417009376542,0.667750677506775,0.973544973544973,1.0076901732271
1426,8071,18171,1984,5803,5241,7531,3849,8137,4266,5340,2157,996,6562,164,165,23367,23395,0.44416928072203,0.341892124763054,0.695923516133316,0.993939393939394,0.998803163069032
1427,7714,18193,2182,6314,5038,7312,3730,7590,3981,5071,2315,800,6431,139,192,22648,23682,0.424009234320893,0.345581248020272,0.689004376367615,0.723958333333333,0.956338147115953
1428,8427,18405,2254,6210,4959,6825,3351,8660,4694,4968,1906,1337,6498,198,165,24067,23457,0.457864710676447,0.362962962962963,0.726593406593407,1.2,1.02600503048131
1429,9424,19470,2245,5814,5310,7220,3860,9027,5803,4597,1844,1101,6078,274,100,26403,23450,0.484026707755521,0.386136910904713,0.735457063711911,2.74,1.12592750533049
1430,6343,14511,1715,4843,3874,5251,2667,6344,3530,3395,1571,784,4784,143,127,18275,18022,0.437116670112329,0.354119347511873,0.737764235383736,1.1259842519685,1.01403839751415
1431,9066,20161,2091,6045,6048,8722,3871,9137,5323,5047,2471,1250,7051,226,145,26271,24716,0.449680075393086,0.34590570719603,0.693418940609952,1.55862068965517,1.0629147111183
1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
1433,9691,21863,2717,7483,5437,7831,4626,8772,5098,4831,3278,1511,7100,279,103,27536,24470,0.443260302794676,0.363089669918482,0.694291916741157,2.70873786407767,1.1252962811606
1434,8798,19258,2504,6948,5279,7555,3697,8659,5214,5366,2290,1019,7162,202,161,25379,25009,0.456849101672032,0.360391479562464,0.698742554599603,1.25465838509317,1.01479467391739
1435,9284,20562,2900,7900,5507,7807,3891,9060,5414,5107,2294,1444,6590,232,143,26975,25224,0.451512498784165,0.367088607594937,0.705392596387857,1.62237762237762,1.06941801458928
1436,9042,20208,2105,6037,5685,8199,4427,9348,5081,5094,2398,1301,6558,254,120,25874,23686,0.447446555819477,0.348683120755342,0.693377241126967,2.11666666666667,1.09237524275944
1437,9197,21085,2688,7553,6417,8671,4818,9023,5011,5111,2723,1408,7271,249,124,27499,25072,0.436186862698601,0.355885078776645,0.740053050397878,2.00806451612903,1.09680121250798
1438,8824,20247,2341,6604,5106,7211,4100,8742,4687,4651,2156,1246,6539,206,156,25095,24081,0.435817651997827,0.354482132041187,0.708084870336985,1.32051282051282,1.04210788588514
1439,9044,20919,2042,6058,5402,7942,4444,8622,4578,4744,2580,1565,6753,194,176,25532,24813,0.432334241598547,0.337074942225157,0.680181314530345,1.10227272727273,1.02897674606053
1440,8696,20516,2805,8770,4647,6776,3875,7380,4515,4713,2778,1120,6114,123,198,24844,26378,0.42386430103334,0.319840364880274,0.685802833530106,0.621212121212121,0.941845477291682
1441,8457,20083,2373,6955,4559,6702,4338,7566,4169,5047,2702,986,7286,141,206,23846,25085,0.421102424936513,0.341193386053199,0.680244703073709,0.684466019417476,0.950607933027706
1442,7015,16432,1796,5096,4326,6347,2955,7129,3889,4605,1905,832,5990,102,226,20152,22175,0.426910905550146,0.35243328100471,0.681581849692768,0.451327433628319,0.908771138669673
1443,9475,21117,2641,7412,5303,7783,4766,8565,4718,5410,2402,1221,7135,237,135,26894,25533,0.448690628403656,0.356314085267134,0.68135680328922,1.75555555555556,1.0533035679317
1444,8707,20111,2294,6682,6084,8536,4525,8817,4496,5217,2319,990,7182,211,160,25792,24932,0.432947143354383,0.343310386111943,0.712746016869728,1.31875,1.0344938231991
1445,2242,5924,564,1941,1237,2059,1291,2235,1082,1804,792,281,2103,26,81,6285,7618,0.37846049966239,0.290571870170015,0.600777076250607,0.320987654320988,0.825019690207404
1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
1447,8685,20033,2217,6413,4943,7299,4261,8653,4658,5324,2365,1360,6911,187,171,24530,24704,0.433534667798133,0.345704038671449,0.677216056994109,1.09356725146199,0.992956606217617
1448,9425,20831,2164,6178,6241,9037,4458,9161,4838,5435,2542,1622,6996,212,156,27255,26435,0.452450674475541,0.350275169957915,0.69060528936594,1.35897435897436,1.03101948174768
1449,10582,23114,2292,6472,5820,8389,5220,8991,5559,5268,2533,1262,7535,242,135,29276,27019,0.457817772778403,0.354140914709518,0.693765645488139,1.79259259259259,1.08353380954143
1450,8210,18890,2295,6563,4562,6464,3427,8151,4605,4537,2077,1212,6201,178,182,23277,22757,0.434621492853362,0.349687642846259,0.70575495049505,0.978021978021978,1.02285011205343
1451,8005,17469,2272,6067,5454,7463,3171,8066,4277,4512,1842,884,6294,207,130,23736,22797,0.458240311408781,0.374484918411076,0.730805306177141,1.59230769230769,1.0411896302145
1452,9293,21245,2765,8045,5165,7387,4519,8295,5670,4360,2571,1439,6428,232,142,26516,24583,0.437420569545775,0.343691733996271,0.699201299580344,1.63380281690141,1.07863157466542
1453,8327,18956,2079,5657,5181,7022,3809,8054,4405,4657,2039,1175,6544,191,162,23914,23821,0.439280438911163,0.367509280537387,0.737823981771575,1.17901234567901,1.00390411821502
1454,8553,20199,2636,7773,5348,7820,4282,8506,4713,4999,2201,1040,6832,203,159,25090,24832,0.423436803802168,0.339122603885244,0.683887468030691,1.27672955974843,1.01038981958763
1455,9066,20054,2491,7032,5507,7640,4297,9318,5370,4937,2252,1199,6756,256,118,26130,23652,0.452079385658721,0.354237770193402,0.720811518324607,2.16949152542373,1.10476915271436
1456,8023,18682,2486,7358,4723,6773,3538,8286,4765,4838,1952,851,6087,141,216,23255,24462,0.42945080826464,0.337863549877684,0.697327624390964,0.652777777777778,0.950658163682446
1457,8089,18993,2101,6234,4559,6859,4030,8017,4239,4579,2546,1211,6379,197,148,22838,22146,0.425893750329069,0.33702277831248,0.664674150750838,1.33108108108108,1.03124717781992
1458,8990,20235,2598,7249,5247,7372,4044,8845,4893,3795,2102,1216,5750,283,96,25825,22008,0.444279713367927,0.358394261277418,0.711747151383614,2.94791666666667,1.17343693202472
1459,8149,18624,2285,6503,4394,6508,3603,7532,4539,4406,2248,787,6090,159,181,22977,23413,0.437553694158076,0.351376287867138,0.675169022741242,0.878453038674033,0.981377866996967
1460,8091,18565,2123,6106,4956,7006,3376,7827,4283,4612,2138,677,6759,201,164,23261,22916,0.435820091570159,0.347690795938421,0.707393662574936,1.22560975609756,1.0150549834177
1461,8071,18263,1915,5930,5819,8377,3455,8441,4103,4996,2065,1420,6546,168,184,23876,24139,0.441931774626294,0.322934232715008,0.694640085949624,0.91304347826087,0.989104768217408
1462,9522,20625,2459,6685,6215,8713,4345,9466,5443,4959,2243,1325,6769,269,111,27718,24616,0.461672727272727,0.367838444278235,0.713301962584644,2.42342342342342,1.12601559961001
1463,7508,17234,1741,5224,4909,7020,3438,7695,4283,4834,2136,1100,6123,155,172,21666,22071,0.435650458396194,0.333269525267994,0.699287749287749,0.901162790697674,0.981650129128721
1464,7791,18406,2012,5921,4478,6669,3574,7458,4267,4539,2014,1205,6373,104,231,22072,23915,0.423285885037488,0.339807464955244,0.671464987254461,0.45021645021645,0.922935396194857
